Row;BM-CLC;BM-MEGAHIT;BM-MetaSPADES;CH-MetaSPADES;SH-CLC
connectedComponent2333;0;0;1;1;0;
connectedComponent2334;1;0;1;1;0;
connectedComponent2335;0;0;1;1;0;
connectedComponent2336;1;1;1;1;1;
connectedComponent2337;0;0;1;1;0;
connectedComponent2338;0;0;1;1;0;
connectedComponent2339;0;0;1;1;0;
connectedComponent2340;1;0;1;1;1;
connectedComponent2341;1;1;1;0;0;
connectedComponent2342;1;1;1;1;1;
connectedComponent2343;1;1;1;1;1;
connectedComponent2344;0;0;1;1;0;
connectedComponent2345;1;0;1;1;0;
connectedComponent2346;1;1;0;1;0;
connectedComponent2347;1;0;0;1;0;
connectedComponent2348;0;1;0;1;0;
connectedComponent2349;1;0;1;1;0;
connectedComponent2350;0;0;1;1;0;
connectedComponent2351;1;1;1;1;1;
connectedComponent2352;1;0;1;1;0;
connectedComponent2353;1;1;1;1;1;
connectedComponent2354;0;0;1;1;0;
connectedComponent2355;1;1;0;0;1;
connectedComponent2356;0;0;1;1;0;
connectedComponent2357;0;0;1;1;0;
connectedComponent2358;1;1;0;0;0;
connectedComponent2359;1;1;1;1;1;
connectedComponent2360;1;1;1;1;1;
connectedComponent2361;1;0;1;1;0;
connectedComponent2362;1;1;1;1;1;
connectedComponent2363;0;0;1;1;0;
connectedComponent2364;0;0;1;1;0;
connectedComponent2365;0;0;1;1;0;
connectedComponent2366;1;1;0;0;0;
connectedComponent2367;0;0;1;1;0;
connectedComponent2368;1;1;1;1;0;
connectedComponent2369;1;1;1;1;0;
connectedComponent2370;0;0;1;1;0;
connectedComponent2371;1;1;0;0;1;
connectedComponent2372;1;0;1;1;0;
connectedComponent2373;1;0;1;1;0;
connectedComponent2374;1;1;1;1;1;
connectedComponent2375;0;0;1;1;0;
connectedComponent2376;1;1;1;1;1;
connectedComponent2377;1;1;1;1;0;
connectedComponent2378;0;1;1;1;0;
connectedComponent2379;1;1;1;1;1;
connectedComponent2380;1;0;1;0;0;
connectedComponent2381;0;0;1;1;0;
connectedComponent2382;0;0;1;1;0;
connectedComponent2383;0;0;1;1;0;
connectedComponent2384;0;0;1;1;0;
connectedComponent2385;0;1;1;1;0;
connectedComponent2386;0;1;1;1;1;
connectedComponent2387;1;1;1;1;0;
connectedComponent2388;0;0;1;1;0;
connectedComponent2389;0;0;1;1;0;
connectedComponent2390;0;1;1;1;0;
connectedComponent2391;1;1;1;1;1;
connectedComponent2392;0;0;1;1;0;
connectedComponent2393;1;0;1;0;0;
connectedComponent2394;1;1;1;1;1;
connectedComponent2395;0;0;1;1;0;
connectedComponent2396;1;0;1;0;0;
connectedComponent2397;1;0;1;1;0;
connectedComponent2398;1;1;1;1;1;
connectedComponent2399;1;1;1;1;1;
connectedComponent2400;1;0;1;0;0;
connectedComponent2401;0;0;1;1;0;
connectedComponent2402;0;0;1;1;0;
connectedComponent2403;1;1;1;1;1;
connectedComponent2404;0;0;1;1;0;
connectedComponent2405;1;1;1;0;1;
connectedComponent2406;1;1;1;1;1;
connectedComponent2407;1;0;1;1;0;
connectedComponent2408;1;1;0;0;1;
connectedComponent2409;0;0;1;1;0;
connectedComponent2410;1;1;1;1;0;
connectedComponent2411;1;1;1;1;1;
connectedComponent2412;1;1;1;1;0;
connectedComponent2413;1;1;0;1;0;
connectedComponent2414;1;1;1;1;1;
connectedComponent2415;1;1;1;1;0;
connectedComponent2416;1;0;1;1;1;
connectedComponent2417;0;0;1;1;0;
connectedComponent2418;1;0;1;1;0;
connectedComponent2419;1;1;1;1;0;
connectedComponent2420;0;1;1;1;1;
connectedComponent2421;0;0;1;1;0;
connectedComponent2422;1;1;1;1;0;
connectedComponent2423;1;0;1;1;0;
connectedComponent2424;0;0;1;1;0;
connectedComponent2425;1;1;1;1;1;
connectedComponent2426;1;0;1;1;0;
connectedComponent2427;1;1;1;1;0;
connectedComponent2428;1;0;0;1;1;
connectedComponent2429;1;0;1;1;0;
connectedComponent2430;1;1;1;1;1;
connectedComponent2431;1;1;1;1;1;
connectedComponent2432;1;0;0;0;1;
connectedComponent2433;0;0;1;1;0;
connectedComponent2434;1;0;0;0;1;
connectedComponent2435;1;0;1;1;0;
connectedComponent2436;1;1;1;1;1;
connectedComponent2437;0;0;1;1;0;
connectedComponent2438;0;0;1;1;0;
connectedComponent2439;1;1;1;1;1;
connectedComponent2440;0;0;1;1;0;
connectedComponent2441;1;0;1;1;0;
connectedComponent2442;1;1;1;1;1;
connectedComponent2443;0;0;1;1;0;
connectedComponent2444;1;1;1;1;1;
connectedComponent2445;0;1;0;1;0;
connectedComponent2446;1;1;1;1;1;
connectedComponent2447;1;0;1;0;0;
connectedComponent2448;1;1;1;1;0;
connectedComponent2449;1;1;1;1;1;
connectedComponent2450;0;1;0;1;0;
connectedComponent2451;0;0;1;1;0;
connectedComponent2452;0;0;1;1;0;
connectedComponent2453;0;0;1;1;0;
connectedComponent2454;0;0;1;1;0;
connectedComponent2455;1;0;1;1;0;
connectedComponent2456;0;0;1;1;0;
connectedComponent2457;0;0;1;1;0;
connectedComponent2458;1;1;1;1;1;
connectedComponent2459;1;1;1;1;1;
connectedComponent2460;1;1;1;1;1;
connectedComponent2461;1;0;1;1;0;
connectedComponent2462;1;1;1;1;1;
connectedComponent2463;1;0;0;1;0;
connectedComponent2464;1;0;1;0;0;
connectedComponent2465;1;0;1;1;0;
connectedComponent2466;1;0;1;1;0;
connectedComponent2467;1;0;1;1;0;
connectedComponent2468;1;0;1;1;1;
connectedComponent2469;1;0;1;0;0;
connectedComponent2470;1;0;1;1;0;
connectedComponent2471;1;1;1;1;1;
connectedComponent2472;1;1;1;1;1;
connectedComponent2473;1;1;1;1;0;
connectedComponent2474;0;0;1;1;0;
connectedComponent2475;1;0;1;1;0;
connectedComponent2476;1;0;1;1;0;
connectedComponent2477;0;0;1;1;0;
connectedComponent2478;1;0;1;1;0;
connectedComponent2479;1;0;1;1;0;
connectedComponent2480;1;1;0;0;0;
connectedComponent2481;0;0;1;0;1;
connectedComponent2482;1;0;1;1;0;
connectedComponent2483;1;0;1;1;0;
connectedComponent2484;1;1;1;1;1;
connectedComponent2485;1;0;1;1;0;
connectedComponent2486;1;0;1;1;0;
connectedComponent2487;1;1;1;1;1;
connectedComponent2488;1;1;1;1;1;
connectedComponent2489;0;0;1;1;0;
connectedComponent2490;1;0;1;1;0;
connectedComponent2491;1;1;1;1;1;
connectedComponent2492;0;0;1;1;0;
connectedComponent2493;1;0;1;1;0;
connectedComponent2494;1;1;1;1;1;
connectedComponent2495;0;0;1;1;0;
connectedComponent2496;1;0;0;0;1;
connectedComponent2497;0;0;1;1;0;
connectedComponent2498;1;0;1;1;0;
connectedComponent2499;1;1;1;1;0;
connectedComponent2500;0;0;1;1;0;
connectedComponent2501;1;0;0;0;1;
connectedComponent2502;1;1;1;0;0;
connectedComponent2503;1;1;1;1;1;
connectedComponent2504;1;1;1;1;0;
connectedComponent2505;1;1;0;0;0;
connectedComponent2506;1;1;0;0;1;
connectedComponent2507;1;0;0;1;1;
connectedComponent2508;0;0;1;1;0;
connectedComponent2509;1;1;1;1;1;
connectedComponent2510;0;0;1;1;0;
connectedComponent2511;1;0;1;1;0;
connectedComponent2512;1;0;0;0;1;
connectedComponent2513;1;1;1;1;1;
connectedComponent2514;0;0;1;1;0;
connectedComponent2515;1;1;1;1;0;
connectedComponent2516;1;1;1;1;1;
connectedComponent2517;1;0;1;1;0;
connectedComponent2518;1;1;1;1;1;
connectedComponent2519;1;1;1;1;0;
connectedComponent2520;0;0;1;1;0;
connectedComponent2521;1;1;1;1;0;
connectedComponent2522;1;0;1;1;0;
connectedComponent2523;1;0;1;1;0;
connectedComponent2524;1;0;1;1;0;
connectedComponent2525;0;0;1;1;0;
connectedComponent2526;0;0;1;1;0;
connectedComponent2527;1;1;1;1;1;
connectedComponent2528;0;0;1;1;0;
connectedComponent2529;0;0;1;1;0;
connectedComponent2530;0;0;1;1;0;
connectedComponent2531;0;1;1;1;0;
connectedComponent2532;1;0;1;1;0;
connectedComponent2533;1;0;1;1;0;
connectedComponent2534;1;1;1;1;1;
connectedComponent2535;1;0;1;1;0;
connectedComponent2536;1;1;1;1;1;
connectedComponent2537;1;0;1;1;0;
connectedComponent2538;0;0;1;1;0;
connectedComponent2539;1;1;1;1;0;
connectedComponent2540;1;1;1;1;0;
connectedComponent2541;1;1;1;1;1;
connectedComponent2542;1;1;1;1;1;
connectedComponent2543;0;0;1;1;0;
connectedComponent2544;1;1;1;1;1;
connectedComponent2545;1;1;1;1;1;
connectedComponent2546;0;0;1;1;0;
connectedComponent2547;1;1;1;1;1;
connectedComponent2548;1;1;1;0;1;
connectedComponent2549;1;1;1;1;1;
connectedComponent2550;1;1;1;1;1;
connectedComponent2551;0;1;1;1;0;
connectedComponent2552;1;1;1;1;1;
connectedComponent2553;0;0;1;1;0;
connectedComponent2554;1;1;1;1;1;
connectedComponent2555;1;0;1;1;0;
connectedComponent2556;0;0;1;1;0;
connectedComponent2557;0;0;1;1;0;
connectedComponent2558;1;1;1;1;0;
connectedComponent2559;0;0;1;1;0;
connectedComponent2560;1;1;0;0;0;
connectedComponent2561;1;1;0;0;0;
connectedComponent2562;0;0;1;1;0;
connectedComponent2563;1;0;1;1;0;
connectedComponent2564;1;1;1;1;1;
connectedComponent2565;1;1;1;1;1;
connectedComponent2566;1;1;1;1;1;
connectedComponent2567;1;0;1;1;0;
connectedComponent2568;1;0;1;1;0;
connectedComponent2569;0;0;1;1;0;
connectedComponent2570;0;0;1;1;0;
connectedComponent2571;0;1;0;1;0;
connectedComponent2572;1;1;1;1;1;
connectedComponent2573;0;0;1;1;0;
connectedComponent2574;1;0;1;1;0;
connectedComponent2575;0;0;1;1;0;
connectedComponent2576;0;0;1;1;0;
connectedComponent2577;0;0;1;1;0;
connectedComponent2578;0;0;1;1;0;
connectedComponent2579;0;0;1;1;0;
connectedComponent2580;0;0;1;1;0;
connectedComponent2581;1;1;1;1;1;
connectedComponent2582;0;0;1;1;0;
connectedComponent2583;1;0;0;0;1;
connectedComponent2584;0;0;1;1;0;
connectedComponent2585;1;0;1;1;0;
connectedComponent2586;1;1;1;1;1;
connectedComponent2587;1;1;0;0;0;
connectedComponent2588;1;0;1;1;0;
connectedComponent2589;0;0;1;1;0;
connectedComponent2590;1;0;1;1;0;
connectedComponent2591;1;0;0;0;1;
connectedComponent2592;1;1;1;1;1;
connectedComponent2593;1;1;1;1;1;
connectedComponent2594;0;0;1;1;0;
connectedComponent2595;0;0;1;1;0;
connectedComponent2596;1;0;1;1;1;
connectedComponent2597;0;0;1;1;0;
connectedComponent2598;0;0;1;1;0;
connectedComponent2599;0;1;1;0;0;
connectedComponent2600;0;0;1;1;0;
connectedComponent2601;0;1;1;1;1;
connectedComponent2602;1;0;1;0;1;
connectedComponent2603;0;0;1;1;0;
connectedComponent2604;0;0;1;1;0;
connectedComponent2605;1;1;0;0;0;
connectedComponent2606;1;1;1;1;0;
connectedComponent2607;0;0;1;1;0;
connectedComponent2608;0;0;1;1;0;
connectedComponent2609;0;0;1;1;0;
connectedComponent2610;1;1;1;1;1;
connectedComponent2611;0;0;1;1;0;
connectedComponent2612;1;1;1;1;1;
connectedComponent2613;1;1;1;1;1;
connectedComponent2614;0;0;1;1;0;
connectedComponent2615;1;1;1;1;1;
connectedComponent2616;0;0;1;1;0;
connectedComponent2617;1;1;1;1;1;
connectedComponent2618;1;0;1;1;0;
connectedComponent2619;1;0;0;1;0;
connectedComponent2620;1;1;1;1;1;
connectedComponent2621;1;1;1;0;1;
connectedComponent2622;1;1;1;1;1;
connectedComponent2623;1;1;1;1;1;
connectedComponent2624;0;0;1;1;0;
connectedComponent2625;1;1;1;1;0;
connectedComponent2626;1;1;1;1;1;
connectedComponent2627;0;1;1;1;0;
connectedComponent2628;0;0;1;1;0;
connectedComponent2629;0;0;1;1;0;
connectedComponent2630;1;1;1;1;1;
connectedComponent2631;1;1;1;1;0;
connectedComponent2632;1;1;1;1;1;
connectedComponent2633;0;0;1;1;0;
connectedComponent2634;1;1;1;0;1;
connectedComponent2635;0;0;1;1;0;
connectedComponent2636;0;0;1;1;0;
connectedComponent2637;1;1;0;0;1;
connectedComponent2638;0;0;1;1;0;
connectedComponent2639;0;0;1;1;0;
connectedComponent2640;0;0;1;1;0;
connectedComponent2641;1;1;1;1;1;
connectedComponent2642;1;1;1;1;1;
connectedComponent2643;1;0;1;1;0;
connectedComponent2644;1;0;0;1;1;
connectedComponent2645;0;0;1;1;0;
connectedComponent2646;0;0;1;1;0;
connectedComponent2647;0;0;1;1;0;
connectedComponent2648;1;0;1;1;0;
connectedComponent2649;1;0;0;0;1;
connectedComponent2650;0;0;1;1;0;
connectedComponent2651;0;0;1;1;0;
connectedComponent2652;1;1;1;1;1;
connectedComponent2653;0;0;1;1;0;
connectedComponent2654;0;0;1;1;0;
connectedComponent2655;1;1;1;1;1;
connectedComponent2656;0;0;1;1;0;
connectedComponent2657;1;1;1;1;1;
connectedComponent2658;1;1;1;1;1;
connectedComponent2659;1;0;0;1;0;
connectedComponent2660;0;0;1;1;0;
connectedComponent2661;1;0;1;1;1;
connectedComponent2662;0;0;1;1;0;
connectedComponent2663;1;1;0;0;0;
connectedComponent2664;1;0;1;1;0;
connectedComponent2665;1;1;1;1;1;
connectedComponent2666;1;1;1;1;1;
connectedComponent2667;1;0;1;1;1;
connectedComponent2668;1;1;1;1;0;
connectedComponent2669;0;0;1;1;0;
connectedComponent2670;0;0;1;1;0;
connectedComponent2671;0;1;1;1;1;
connectedComponent2672;1;0;1;1;1;
connectedComponent2673;0;0;1;1;0;
connectedComponent2674;1;1;1;1;1;
connectedComponent2675;1;1;1;1;1;
connectedComponent2676;1;1;0;1;0;
connectedComponent2677;1;1;0;0;0;
connectedComponent2678;1;0;1;1;0;
connectedComponent2679;1;1;1;1;0;
connectedComponent2680;1;1;1;1;1;
connectedComponent2681;1;1;1;1;1;
connectedComponent2682;1;1;1;1;1;
connectedComponent2683;1;0;1;0;0;
connectedComponent2684;0;0;1;1;0;
connectedComponent2685;1;1;1;1;1;
connectedComponent2686;0;0;1;1;0;
connectedComponent2687;0;0;1;1;0;
connectedComponent2688;1;0;1;1;0;
connectedComponent2689;0;0;1;1;0;
connectedComponent2690;1;1;1;1;1;
connectedComponent2691;1;0;1;1;0;
connectedComponent2692;1;0;1;1;0;
connectedComponent2693;0;0;1;1;0;
connectedComponent2694;0;1;1;1;0;
connectedComponent2695;0;0;1;1;0;
connectedComponent2696;0;0;1;1;0;
connectedComponent2697;0;1;1;1;0;
connectedComponent2698;1;1;1;1;1;
connectedComponent2699;1;1;1;1;1;
connectedComponent2700;0;0;1;1;0;
connectedComponent2701;1;1;1;1;1;
connectedComponent2702;1;1;1;1;1;
connectedComponent2703;1;0;1;1;0;
connectedComponent2704;1;1;1;1;1;
connectedComponent2705;1;1;1;1;0;
connectedComponent2706;0;0;1;1;0;
connectedComponent2707;0;1;0;1;0;
connectedComponent2708;1;1;1;1;0;
connectedComponent2709;1;1;1;1;1;
connectedComponent2710;1;0;1;1;0;
connectedComponent2711;1;0;0;1;0;
connectedComponent2712;0;0;1;1;0;
connectedComponent2713;1;1;0;0;0;
connectedComponent2714;0;0;1;1;0;
connectedComponent2715;1;1;1;1;1;
connectedComponent2716;0;0;1;1;0;
connectedComponent2717;0;0;1;1;0;
connectedComponent2718;1;0;1;1;0;
connectedComponent2719;0;0;1;1;0;
connectedComponent2720;1;1;1;1;1;
connectedComponent2721;1;1;0;0;1;
connectedComponent2722;1;0;0;0;1;
connectedComponent2723;1;1;1;1;1;
connectedComponent2724;0;0;1;1;0;
connectedComponent2725;0;1;1;1;1;
connectedComponent2726;1;0;1;0;0;
connectedComponent2727;0;0;1;1;0;
connectedComponent2728;1;1;1;1;1;
connectedComponent2729;0;0;1;1;0;
connectedComponent2730;1;0;1;1;1;
connectedComponent2731;1;1;1;1;0;
connectedComponent2732;1;0;0;0;1;
connectedComponent2733;1;1;1;1;0;
connectedComponent2734;0;0;1;1;0;
connectedComponent2735;0;0;1;1;0;
connectedComponent2736;0;1;1;1;0;
connectedComponent2737;1;1;1;1;1;
connectedComponent2738;1;1;1;1;1;
connectedComponent2739;1;1;1;1;1;
connectedComponent2740;1;0;1;1;0;
connectedComponent2741;0;0;1;1;0;
connectedComponent2742;1;1;1;0;0;
connectedComponent2743;1;1;1;1;1;
connectedComponent2744;1;1;1;1;1;
connectedComponent2745;0;1;1;1;1;
connectedComponent2746;1;1;1;0;1;
connectedComponent2747;0;0;1;1;0;
connectedComponent2748;1;1;1;1;0;
connectedComponent2749;0;0;1;1;0;
connectedComponent2750;1;1;1;1;1;
connectedComponent2751;0;1;1;1;0;
connectedComponent2752;0;0;1;1;0;
connectedComponent2753;1;1;1;1;1;
connectedComponent2754;1;1;1;1;1;
connectedComponent2755;1;1;1;1;1;
connectedComponent2756;0;0;1;1;0;
connectedComponent2757;1;1;1;1;1;
connectedComponent2758;0;0;1;1;0;
connectedComponent2759;1;1;1;1;1;
connectedComponent2760;0;1;1;0;0;
connectedComponent2761;1;1;1;1;1;
connectedComponent2762;1;0;1;1;0;
connectedComponent2763;0;0;1;1;0;
connectedComponent2764;0;0;1;1;0;
connectedComponent2765;0;0;1;1;0;
connectedComponent2766;1;1;1;1;1;
connectedComponent2767;1;0;1;1;0;
connectedComponent2768;1;0;1;0;0;
connectedComponent2769;1;1;1;1;1;
connectedComponent2770;0;1;1;1;0;
connectedComponent2771;0;0;1;1;0;
connectedComponent2772;1;1;0;0;1;
connectedComponent2773;1;1;1;1;1;
connectedComponent2774;1;1;1;1;1;
connectedComponent2775;1;1;1;1;1;
connectedComponent2776;0;0;1;1;0;
connectedComponent2777;1;1;1;0;1;
connectedComponent2778;1;0;1;0;0;
connectedComponent2779;0;0;1;1;0;
connectedComponent2780;0;0;1;1;0;
connectedComponent2781;0;0;1;1;0;
connectedComponent2782;0;0;1;1;0;
connectedComponent2783;1;1;1;1;1;
connectedComponent2784;0;0;1;1;0;
connectedComponent2785;1;1;1;1;1;
connectedComponent2786;1;1;1;0;0;
connectedComponent2787;1;1;0;0;0;
connectedComponent2788;1;1;1;1;1;
connectedComponent2789;1;1;1;1;1;
connectedComponent2790;0;0;1;1;0;
connectedComponent2791;0;1;1;1;0;
connectedComponent2792;1;1;1;1;1;
connectedComponent2793;1;1;1;0;1;
connectedComponent2794;1;0;1;1;0;
connectedComponent2795;1;1;1;1;1;
connectedComponent2796;0;0;1;1;0;
connectedComponent2797;1;1;0;1;0;
connectedComponent2798;0;0;1;1;0;
connectedComponent2799;0;0;1;1;0;
connectedComponent2800;0;1;1;1;0;
connectedComponent2801;1;1;1;1;0;
connectedComponent2802;0;1;1;1;0;
connectedComponent2803;0;0;1;1;0;
connectedComponent2804;0;0;1;1;0;
connectedComponent2805;1;1;1;1;1;
connectedComponent2806;1;1;1;1;1;
connectedComponent2807;0;0;1;1;0;
connectedComponent2808;1;1;1;1;1;
connectedComponent2809;0;0;1;1;0;
connectedComponent2810;0;0;1;1;0;
connectedComponent2811;0;0;1;1;0;
connectedComponent2812;1;1;1;1;0;
connectedComponent2813;0;0;1;1;0;
connectedComponent2814;1;1;1;1;1;
connectedComponent2815;0;0;1;1;0;
connectedComponent2816;0;0;1;1;0;
connectedComponent2817;1;0;1;1;0;
connectedComponent2818;0;0;0;1;1;
connectedComponent2819;1;1;1;1;1;
connectedComponent2820;1;0;1;1;0;
connectedComponent2821;1;1;1;1;1;
connectedComponent2822;0;0;1;1;0;
connectedComponent2823;1;0;1;0;0;
connectedComponent2824;0;0;1;1;0;
connectedComponent2825;1;1;1;1;1;
connectedComponent2826;1;1;1;1;1;
connectedComponent2827;0;0;1;1;0;
connectedComponent2828;1;1;1;1;0;
connectedComponent2829;0;0;1;1;0;
connectedComponent2830;0;0;1;1;0;
connectedComponent2831;0;0;1;1;0;
connectedComponent2832;0;0;1;1;0;
connectedComponent2833;0;0;1;1;0;
connectedComponent2834;0;0;1;1;0;
connectedComponent2835;0;0;1;1;0;
connectedComponent2836;1;0;1;0;0;
connectedComponent2837;1;1;1;1;1;
connectedComponent2838;1;1;1;1;0;
connectedComponent2839;0;0;1;1;0;
connectedComponent2840;1;1;1;1;1;
connectedComponent2841;0;0;1;1;0;
connectedComponent2842;0;0;1;1;0;
connectedComponent2843;1;1;1;1;1;
connectedComponent2844;0;0;1;1;0;
connectedComponent2845;1;0;1;1;0;
connectedComponent2846;1;1;1;1;1;
connectedComponent2847;0;0;1;1;0;
connectedComponent2848;1;1;1;1;1;
connectedComponent2849;1;1;1;1;1;
connectedComponent2850;1;1;1;1;0;
connectedComponent2851;0;0;1;1;0;
connectedComponent2852;1;0;1;1;0;
connectedComponent2853;0;0;1;1;0;
connectedComponent2854;0;0;1;1;0;
connectedComponent2855;0;0;1;1;0;
connectedComponent2856;1;1;1;1;1;
connectedComponent2857;0;0;1;1;0;
connectedComponent2858;1;1;1;1;1;
connectedComponent2859;0;0;1;1;0;
connectedComponent2860;1;1;1;0;0;
connectedComponent2861;1;1;1;1;1;
connectedComponent2862;1;1;1;1;1;
connectedComponent2863;1;0;1;1;0;
connectedComponent2864;1;0;1;1;0;
connectedComponent2865;0;0;1;1;0;
connectedComponent2866;0;0;1;1;0;
connectedComponent2867;1;0;0;0;1;
connectedComponent2868;1;1;1;1;1;
connectedComponent2869;0;1;1;1;0;
connectedComponent2870;1;0;0;1;1;
connectedComponent2871;1;1;1;1;1;
connectedComponent2872;0;0;1;1;0;
connectedComponent2873;1;1;1;1;1;
connectedComponent2874;0;0;1;1;0;
connectedComponent2875;1;0;1;1;0;
connectedComponent2876;1;0;1;1;0;
connectedComponent2877;1;0;1;0;0;
connectedComponent2878;0;0;1;1;0;
connectedComponent2879;1;1;1;1;1;
connectedComponent2880;1;1;0;1;1;
connectedComponent2881;1;0;1;1;0;
connectedComponent2882;1;1;1;1;0;
connectedComponent2883;0;1;0;1;0;
connectedComponent2884;0;1;1;1;0;
connectedComponent2885;0;0;1;1;0;
connectedComponent2886;0;0;1;1;0;
connectedComponent2887;1;0;1;1;0;
connectedComponent2888;1;1;1;1;1;
connectedComponent2889;1;1;0;0;1;
connectedComponent2890;0;0;1;1;0;
connectedComponent2891;1;0;1;1;0;
connectedComponent2892;0;0;1;1;0;
connectedComponent2893;0;0;1;1;0;
connectedComponent2894;0;0;1;1;0;
connectedComponent2895;0;1;1;1;0;
connectedComponent2896;0;0;1;1;0;
connectedComponent2897;1;1;1;1;1;
connectedComponent2898;1;1;1;1;1;
connectedComponent2899;1;1;1;1;1;
connectedComponent2900;1;1;1;1;1;
connectedComponent2901;1;1;0;1;1;
connectedComponent2902;1;1;0;0;0;
connectedComponent2903;1;0;1;0;0;
connectedComponent2904;0;1;1;1;1;
connectedComponent2905;0;0;1;1;0;
connectedComponent2906;1;0;0;0;1;
connectedComponent2907;0;0;1;1;0;
connectedComponent2908;0;0;1;1;0;
connectedComponent2909;1;0;1;0;1;
connectedComponent2910;1;1;1;1;1;
connectedComponent2911;1;1;1;1;1;
connectedComponent2912;0;0;1;1;0;
connectedComponent2913;0;0;1;1;0;
connectedComponent2914;1;1;1;1;0;
connectedComponent2915;1;1;0;0;0;
connectedComponent2916;0;0;1;1;0;
connectedComponent2917;1;1;0;0;0;
connectedComponent2918;1;0;1;1;0;
connectedComponent2919;1;1;1;1;1;
connectedComponent2920;0;1;0;0;1;
connectedComponent2921;1;0;1;0;0;
connectedComponent2922;0;0;1;1;0;
connectedComponent2923;1;0;1;1;0;
connectedComponent2924;1;1;1;1;0;
connectedComponent2925;1;1;0;0;0;
connectedComponent2926;1;0;1;1;1;
connectedComponent2927;1;1;1;1;1;
connectedComponent2928;1;1;0;1;1;
connectedComponent2929;0;0;1;1;0;
connectedComponent2930;1;1;1;1;1;
connectedComponent2931;1;1;1;1;0;
connectedComponent2932;1;1;1;1;1;
connectedComponent2933;1;0;1;1;0;
connectedComponent2934;1;0;1;1;0;
connectedComponent2935;1;0;1;1;0;
connectedComponent2936;0;0;1;1;0;
connectedComponent2937;1;1;1;1;1;
connectedComponent2938;1;1;0;1;0;
connectedComponent2939;1;1;1;1;1;
connectedComponent2940;1;1;1;1;0;
connectedComponent2941;1;1;1;1;1;
connectedComponent2942;1;1;1;1;0;
connectedComponent2943;0;0;1;1;0;
connectedComponent2944;0;0;1;1;0;
connectedComponent2945;1;1;1;1;1;
connectedComponent2946;1;0;1;1;0;
connectedComponent2947;1;1;1;1;1;
connectedComponent2948;1;1;1;1;0;
connectedComponent2949;1;1;1;1;1;
connectedComponent2950;1;1;1;1;1;
connectedComponent2951;1;0;0;1;1;
connectedComponent2952;0;1;1;1;1;
connectedComponent2953;0;0;1;1;0;
connectedComponent2954;0;0;1;1;0;
connectedComponent2955;1;1;1;1;1;
connectedComponent2956;1;0;1;1;0;
connectedComponent2957;0;1;1;1;0;
connectedComponent2958;0;0;1;1;0;
connectedComponent2959;0;0;1;1;0;
